,AddressID,StopId,Latitude,Longitude,Altitude
502,502.0,,45.4214801,7.6019381,
503,503.0,,45.4192525,7.6072025,
504,504.0,,45.4211679,7.5954818,
505,505.0,,45.4213961,7.5988372,
506,506.0,,45.4214954,7.5998455,
507,507.0,,45.4197527,7.5912843,
508,508.0,,45.4229096,7.5941819,
509,509.0,,45.4213281,7.5941911,
510,510.0,,45.424669,7.5929784,
511,511.0,,45.4265225,7.5918883,
512,512.0,,45.4281583,7.5903104,
513,513.0,,45.4284448,7.590209,
514,514.0,,45.423373,7.5990686,
515,515.0,,45.4237012,7.5992504,
516,516.0,,45.4248174,7.5974247,
517,517.0,,45.4250254,7.5982508,
518,518.0,,45.4254491,7.5989482,
519,519.0,,45.4259399,7.5975102,
520,520.0,,45.4242178,7.5999706,
521,521.0,,45.4249586,7.6020664,
522,522.0,,45.4262613,7.6008145,
523,523.0,,45.4263685,7.6006996,
524,524.0,,45.4266143,7.599873,
525,525.0,,45.4232168,7.6082168,
526,526.0,,45.4237377,7.6075485,
527,527.0,,45.4251288,7.6063767,
528,528.0,,45.4214343,7.6038522,
529,529.0,,45.4225663,7.604857,
530,530.0,,45.4194495,7.6137324,
531,531.0,,45.4206623,7.6090685,
532,532.0,,45.4223498,7.6173852,
533,533.0,,45.4224445,7.6114967,
534,534.0,,45.4239275,7.6127824,
535,535.0,,45.4225666,7.6172681,
536,536.0,,45.4233929,7.6156967,
537,537.0,,45.4203377,7.6120847,
538,538.0,,45.4199426,7.6164551,
539,539.0,,45.4201303,7.615506,
540,540.0,,45.4203201,7.61488,
541,541.0,,45.4206466,7.6156879,
542,542.0,,45.4288788,7.6185009,
543,543.0,,45.4240604,7.6258381,
544,544.0,,45.4248602,7.6251578,
545,545.0,,45.4110706,7.6031873,
546,546.0,,45.4333609,7.5707239,
547,547.0,,44.8880359,7.2672879,
548,548.0,,44.8880511,7.2662847,
549,549.0,,44.8878211,7.2668696,
550,550.0,,44.8880207,7.2660916,
551,551.0,,44.8875742,7.2655552,
552,552.0,,44.8885908,7.2633316,
553,553.0,,44.8892483,7.2618913,
554,554.0,,44.8871162,7.2684788,
555,555.0,,44.888283,7.2655686,
556,556.0,,44.8876844,7.2681381,
557,557.0,,44.8873556,7.2682025,
558,558.0,,44.8879561,7.2650724,
559,559.0,,44.8864986,7.2726791,
560,560.0,,44.8865594,7.268865,
561,561.0,,45.0318981,6.9618752,
562,562.0,,44.9816797,6.9233766,
563,563.0,,44.9187552,7.0510111,
564,564.0,,44.9183487,7.0538274,
565,565.0,,44.8762539,7.04057,
566,566.0,,44.8617676,7.0376988,
567,567.0,,44.8601012,7.8987051,
568,568.0,,45.5630817,7.8088398,
569,569.0,,45.4521827,7.4957211,
570,570.0,,45.4476711,7.4899697,
571,571.0,,45.453522,7.5009163,
572,572.0,,45.4448316,7.4946386,
573,573.0,,45.43606,7.4939516,
574,574.0,,45.4304806,7.5292302,
575,575.0,,45.0341633,7.5229112,
576,576.0,,45.007313,7.5541885,
577,577.0,,45.008813,7.552797,
578,578.0,,45.0091644,7.5542811,
579,579.0,,45.0100082,7.5549917,
580,580.0,,45.0324352,7.5248264,
581,581.0,,45.0302979,7.5214457,
582,582.0,,45.0334842,7.5278245,
583,583.0,,45.032726,7.5219268,
584,584.0,,45.3117763,7.7406106,
585,585.0,,45.0731385,7.5484106,
586,586.0,,45.0760591,7.557797,
587,587.0,,45.0748449,7.5575799,
588,588.0,,45.0765891,7.5570193,
589,589.0,,45.0772974,7.5569334,
590,590.0,,45.0683925,7.5422971,
591,591.0,,45.0692904,7.5407683,
592,592.0,,45.0701025,7.5127323,
593,593.0,,45.070149,7.5160834,
594,594.0,,45.0847189,7.5281916,
595,595.0,,45.083474,7.5151883,
596,596.0,,45.4885552,7.5436365,
597,597.0,,45.5135744,7.4872143,
598,598.0,,45.512296,7.4924305,
599,599.0,,45.4950164,7.5319672,
600,600.0,,45.4979765,7.5222002,
601,601.0,,45.4985979,7.509265,
602,602.0,,45.4987266,7.5192146,
603,603.0,,45.5003738,7.5166436,
