route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
562,0000000592020091420210610,0003431882020091420210610,Via 13 Settembre,0,D251_R5071_PRINCIPALE_sub1,1
562,0000000592020091420210610,0003431892020091420210610,Via 13 Settembre,0,D251_R5071_PRINCIPALE_sub1,1
562,0000000592020091420210610,0003431922020091420210610,Via 13 Settembre,0,D251_R5071_PRINCIPALE_sub1,1
562,0000000592020091420210610,0003431932020091420210610,Via 13 Settembre,0,D251_R5071_PRINCIPALE_sub1,1
562,0000000592020091420210610,0003431942020091420210610,Via 13 Settembre,0,D251_R5071_PRINCIPALE_sub1,1
562,0000000592020091420210610,0003431952020091420210610,Via 13 Settembre,0,D251_R5071_PRINCIPALE_sub1,1
562,0000000592020091420210610,0003431962020091420210610,Via 13 Settembre,0,D251_R5071_PRINCIPALE_sub1,1
562,0000000592020091420210610,0003431972020091420210610,Via 13 Settembre,0,D251_R5071_PRINCIPALE_sub1,1
562,0000000592020091420210610,0003431982020091420210610,Via 13 Settembre,0,D251_R5071_PRINCIPALE_sub1,1
562,0000000592020091420210610,0003431992020091420210610,Via 13 Settembre,0,D251_R5071_PRINCIPALE_sub1,1
562,0000000592020091420210610,0003432002020091420210610,Via 13 Settembre,0,D251_R5071_PRINCIPALE_sub1,1
562,0000000592020091420210610,0003432012020091420210610,Via 13 Settembre,0,D251_R5071_PRINCIPALE_sub1,1
562,0000000592020091420210610,0003432022020091420210610,Via 13 Settembre,0,D251_R5071_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432032020091420210610,Via Della Cisterna,0,D255_R5081a_sub2,1
563,0000000592020091420210610,0003432042020091420210610,Piazzale Orsi Ist. Veronesi,0,D214_F5032a_Ritorno_sub1,1
563,0000000592020091420210610,0003432062020091420210610,Ossario Castel Dante,0,D254_R5080c_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432092020091420210610,Ossario Castel Dante,0,D254_R5080c_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432102020091420210610,Ossario Castel Dante,0,D254_R5080c_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432112020091420210610,Ossario Castel Dante,0,D254_R5080c_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432122020091420210610,Ossario Castel Dante,0,D254_R5080c_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432132020091420210610,Ossario Castel Dante,0,D254_R5080c_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432142020091420210610,Ossario Castel Dante,0,D254_R5080c_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432152020091420210610,Ossario Castel Dante,0,D254_R5080c_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432162020091420210610,Ossario Castel Dante,0,D254_R5080c_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432172020091420210610,Ossario Castel Dante,0,D254_R5080c_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432182020091420210610,Ossario Castel Dante,0,D254_R5080c_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432192020091420210610,Ossario Castel Dante,0,D254_R5080c_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432202020091420210610,Ossario Castel Dante,0,D254_R5080c_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432212020091420210610,Piazzale S.Giorgio Est,0,D258_R5084a_sub1,1
562,0000000592020091420210610,0003432222020091420210610,Via 13 Settembre,0,D252_R5073_sub1,1
562,0000000592020091420210610,0003432242020091420210610,Piazzale Orsi Ist. Veronesi,0,D253_R5074_sub1,1
563,0000000592020091420210610,0003432262020091420210610,Ossario Castel Dante,0,D254_R5080c_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432272020091420210610,Ossario Castel Dante,0,D259_R5091_sub2,1
563,0000000592020091420210610,0003432282020091420210610,Ossario Castel Dante,0,D254_R5080c_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432292020091420210610,Ossario Castel Dante,0,D254_R5080c_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432302020091420210610,Ossario Castel Dante,0,D254_R5080c_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432312020091420210610,Ossario Castel Dante,0,D254_R5080c_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432322020091420210610,Ossario Castel Dante,0,D254_R5080c_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432332020091420210610,Ossario Castel Dante,0,D254_R5080c_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432342020091420210610,Ossario Castel Dante,0,D254_R5080c_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432352020091420210610,Ossario Castel Dante,0,D254_R5080c_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432362020091420210610,Ossario Castel Dante,0,D254_R5080c_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432372020091420210610,Ossario Castel Dante,0,D254_R5080c_PRINCIPALE_sub1,1
563,0000000592020091420210610,0003432382020091420210610,Piazzale S.Giorgio Est,0,D258_R5084a_sub1,1
578,0000000662020091420210610,0003432422020091420210610,Marco,0,D281_R5119f_Andata_sub2,1
578,0000000592020091420210610,0003432442020091420210610,Marco,0,D263_R5103a_Andata_sub2,1
578,0000000592020091420210610,0003432462020091420210610,Marco,0,D241_N5147_Andata_sub1,1
578,0000000592020091420210610,0003432472020091420210610,Marco,0,D263_R5103a_Andata_sub2,1
578,0000000662020091420210610,0003432482020091420210610,Marco,0,D263_R5103a_Andata_sub2,1
578,0000000662020091420210610,0003432492020091420210610,Marco,0,D272_R5111_Andata_sub2,1
578,0000000662020091420210610,0003432502020091420210610,Marco,0,D263_R5103a_Andata_sub2,1
578,0000000662020091420210610,0003432512020091420210610,Marco,0,D263_R5103a_Andata_sub2,1
578,0000000822020091420210610,0003432522020091420210610,Marco,0,D274_R5113_Andata_sub2,1
578,0000000822020091420210610,0003432532020091420210610,Marco,0,D263_R5103a_Andata_sub2,1
578,0000000822020091420210610,0003432542020091420210610,Marco,0,D263_R5103a_Andata_sub2,1
578,0000000822020091420210610,0003432552020091420210610,Marco,0,D270_R5109e_Andata_sub2,1
578,0000000592020091420210610,0003432562020091420210610,Volano Via Roma,1,D273_R5112a_Ritorno_sub1,1
578,0000000592020091420210610,0003432582020091420210610,Corso Bettini Liceo,1,D225_F5256_Ritorno_sub1,1
578,0000000592020091420210610,0003432592020091420210610,Volano Via Roma,1,D273_R5112a_Ritorno_sub1,1
578,0000000592020091420210610,0003432602020091420210610,Volano Via Roma,1,D293_R5142_Ritorno_sub2,1
578,0000000662020091420210610,0003432612020091420210610,Volano Via Roma,1,D273_R5112a_Ritorno_sub1,1
578,0000000822020091420210610,0003432622020091420210610,Volano Via Roma,1,D273_R5112a_Ritorno_sub1,1
578,0000000662020091420210610,0003432632020091420210610,S.Ilario Via Monti,1,D303_R5176a_Ritorno_sub2,1
578,0000000822020091420210610,0003432642020091420210610,Volano Via Roma,1,D273_R5112a_Ritorno_sub1,1
578,0000000822020091420210610,0003432662020091420210610,Corso Bettini Liceo,1,D275_R5114a_Ritorno_sub2,1
578,0000000662020091420210610,0003432672020091420210610,Corso Bettini Liceo,1,D293_R5142_Ritorno_sub2,1
578,0000000822020091420210610,0003432682020091420210610,Volano Via Roma,1,D293_R5142_Ritorno_sub2,1
578,0000000822020091420210610,0003432692020091420210610,Corso Bettini Liceo,1,D225_F5256_Ritorno_sub1,1
578,0000000592020091420210610,0003432722020091420210610,Piazzale Orsi Stazione Fs,1,D225_F5256_Ritorno_sub1,1
578,0000000592020091420210610,0003432742020091420210610,Marco,0,D241_N5147_Andata_sub1,1
578,0000000592020091420210610,0003432752020091420210610,Marco,0,D241_N5147_Andata_sub1,1
578,0000000592020091420210610,0003432762020091420210610,Marco,0,D241_N5147_Andata_sub1,1
578,0000000592020091420210610,0003432772020091420210610,Marco,0,D241_N5147_Andata_sub1,1
578,0000000592020091420210610,0003432782020091420210610,Marco,0,D241_N5147_Andata_sub1,1
578,0000000592020091420210610,0003432802020091420210610,Corso Bettini Liceo,1,D225_F5256_Ritorno_sub1,1
578,0000000592020091420210610,0003432812020091420210610,Corso Bettini Liceo,1,D225_F5256_Ritorno_sub1,1
578,0000000592020091420210610,0003432822020091420210610,Corso Bettini Liceo,1,D225_F5256_Ritorno_sub1,1
578,0000000592020091420210610,0003432832020091420210610,Corso Bettini Liceo,1,D225_F5256_Ritorno_sub1,1
578,0000000592020091420210610,0003432842020091420210610,Corso Bettini Liceo,1,D225_F5256_Ritorno_sub1,1
578,0000000592020091420210610,0003432852020091420210610,Volano Via Roma,1,D273_R5112a_Ritorno_sub1,1
578,0000000592020091420210610,0003432862020091420210610,Marco,0,D241_N5147_Andata_sub1,1
578,0000000672020091420210610,0003432882020091420210610,Volano Via Roma,1,D262_R5102a_Ritorno_sub2,1
578,0000000592020091420210610,0003432932020091420210610,Marco,0,D270_R5109e_Andata_sub2,1
578,0000000592020091420210610,0003432942020091420210610,Marco,0,D263_R5103a_Andata_sub2,1
578,0000000662020091420210610,0003432952020091420210610,Marco,0,D270_R5109e_Andata_sub2,1
578,0000000592020091420210610,0003432962020091420210610,Marco,0,D263_R5103a_Andata_sub2,1
578,0000000822020091420210610,0003432972020091420210610,Marco,0,D270_R5109e_Andata_sub2,1
578,0000000592020091420210610,0003432982020091420210610,Volano Via Roma,1,D273_R5112a_Ritorno_sub1,1
578,0000000592020091420210610,0003432992020091420210610,Corso Bettini Liceo,1,D293_R5142_Ritorno_sub2,1
578,0000000592020091420210610,0003433002020091420210610,Volano Via Roma,1,D273_R5112a_Ritorno_sub1,1
578,0000000662020091420210610,0003433012020091420210610,Corso Bettini Liceo,1,D225_F5256_Ritorno_sub1,1
578,0000000602020091420210610,0003433032020091420210610,Corso Bettini Liceo,0,D296_R5145_Andata_sub1,1
578,0000000592020091420210610,0003433042020091420210610,Marco,0,D241_N5147_Andata_sub1,1
578,0000000822020091420210610,0003433052020091420210610,Marco,0,D270_R5109e_Andata_sub2,1
578,0000000822020091420210610,0003433062020091420210610,Marco,0,D241_N5147_Andata_sub1,1
578,0000000822020091420210610,0003433072020091420210610,Marco,0,D270_R5109e_Andata_sub2,1
578,0000000822020091420210610,0003433082020091420210610,Marco,0,D263_R5103a_Andata_sub2,1
578,0000000822020091420210610,0003433092020091420210610,Corso Bettini Liceo,1,D293_R5142_Ritorno_sub2,1
578,0000000822020091420210610,0003433102020091420210610,Corso Bettini Liceo,1,D293_R5142_Ritorno_sub2,1
578,0000000822020091420210610,0003433112020091420210610,Corso Bettini Liceo,1,D293_R5142_Ritorno_sub2,1
578,0000000822020091420210610,0003433122020091420210610,Volano Via Roma,1,D293_R5142_Ritorno_sub2,1
578,0000000592020091420210610,0003433152020091420210610,Marco,0,D263_R5103a_Andata_sub2,1
578,0000000592020091420210610,0003433162020091420210610,Marco,0,D263_R5103a_Andata_sub2,1
578,0000000592020091420210610,0003433172020091420210610,Marco,0,D270_R5109e_Andata_sub2,1
578,0000000592020091420210610,0003433182020091420210610,Marco,0,D241_N5147_Andata_sub1,1
578,0000000592020091420210610,0003433192020091420210610,Marco,0,D241_N5147_Andata_sub1,1
578,0000000662020091420210610,0003433202020091420210610,Marco,0,D241_N5147_Andata_sub1,1
578,0000000662020091420210610,0003433212020091420210610,Marco,0,D241_N5147_Andata_sub1,1
578,0000000662020091420210610,0003433222020091420210610,Marco,0,D241_N5147_Andata_sub1,1
578,0000000592020091420210610,0003433242020091420210610,Volano Via Roma,1,D273_R5112a_Ritorno_sub1,1
578,0000000592020091420210610,0003433252020091420210610,Volano Via Roma,1,D273_R5112a_Ritorno_sub1,1
578,0000000592020091420210610,0003433262020091420210610,Corso Bettini Liceo,1,D293_R5142_Ritorno_sub2,1
578,0000000592020091420210610,0003433272020091420210610,Corso Bettini Liceo,1,D293_R5142_Ritorno_sub2,1
578,0000000592020091420210610,0003433282020091420210610,Corso Bettini Liceo,1,D225_F5256_Ritorno_sub1,1
578,0000000662020091420210610,0003433292020091420210610,Corso Bettini Liceo,1,D225_F5256_Ritorno_sub1,1
578,0000000662020091420210610,0003433302020091420210610,Corso Bettini Liceo,1,D225_F5256_Ritorno_sub1,1
578,0000000662020091420210610,0003433312020091420210610,Corso Bettini Liceo,1,D225_F5256_Ritorno_sub1,1
578,0000000662020091420210610,0003433322020091420210610,Corso Bettini Liceo,1,D225_F5256_Ritorno_sub1,1
578,0000000662020091420210610,0003433332020091420210610,Corso Bettini Liceo,1,D293_R5142_Ritorno_sub2,1
578,0000000662020091420210610,0003433382020091420210610,Marco,0,D263_R5103a_Andata_sub2,1
578,0000000662020091420210610,0003433392020091420210610,Marco,0,D241_N5147_Andata_sub1,1
578,0000000662020091420210610,0003433412020091420210610,Marco,0,D270_R5109e_Andata_sub2,1
578,0000000662020091420210610,0003433422020091420210610,Marco,0,D285_R5127a_Andata_sub1,1
578,0000000822020091420210610,0003433432020091420210610,Stazione Fs,0,D299_R5153_Andata_sub2,1
578,0000000662020091420210610,0003433442020091420210610,Volano Via Roma,1,D273_R5112a_Ritorno_sub1,1
578,0000000662020091420210610,0003433452020091420210610,Corso Bettini Liceo,1,D225_F5256_Ritorno_sub1,1
578,0000000662020091420210610,0003433472020091420210610,Corso Bettini Liceo,1,D293_R5142_Ritorno_sub2,1
578,0000000592020091420210610,0003433482020091420210610,Besenello Nord,1,D268_R5108a_Ritorno_sub2,1
578,0000000662020091420210610,0003433492020091420210610,Volano Via Roma,1,D273_R5112a_Ritorno_sub1,1
578,0000000822020091420210610,0003433512020091420210610,Marco,0,D274_R5113_Andata_sub2,1
578,0000000822020091420210610,0003433522020091420210610,Marco,0,D270_R5109e_Andata_sub2,1
578,0000000822020091420210610,0003433532020091420210610,Marco,0,D263_R5103a_Andata_sub2,1
578,0000000822020091420210610,0003433542020091420210610,Volano Via Roma,1,D273_R5112a_Ritorno_sub1,1
578,0000000822020091420210610,0003433552020091420210610,Corso Bettini Liceo,1,D225_F5256_Ritorno_sub1,1
578,0000000822020091420210610,0003433562020091420210610,Corso Bettini Liceo,1,D293_R5142_Ritorno_sub2,1
578,0000000822020091420210610,0003433572020091420210610,Volano Via Roma,1,D273_R5112a_Ritorno_sub1,1
578,0000000662020091420210610,0003433592020091420210610,Marco,0,D270_R5109e_Andata_sub2,1
578,0000000662020091420210610,0003433612020091420210610,Marco,0,D291_R5139_Andata_sub1,1
578,0000000662020091420210610,0003433642020091420210610,Corso Bettini Liceo,1,D275_R5114a_Ritorno_sub2,1
578,0000000662020091420210610,0003433652020091420210610,Volano Via Roma,1,D273_R5112a_Ritorno_sub1,1
578,0000000592020091420210610,0003433672020091420210610,Corso Bettini Liceo,1,D225_F5256_Ritorno_sub1,1
578,0000000602020091420210610,0003433702020091420210610,Marco,0,D292_R5141_Andata_sub2,1
578,0000000672020091420210610,0003433712020091420210610,Marco,0,D284_R5125d_Andata_sub2,1
578,0000000602020091420210610,0003433722020091420210610,Via Manzoni Via Paoli,0,D294_R5143_Andata_sub1,1
578,0000000692020091420210610,0003433742020091420210610,Marco,0,D284_R5125d_Andata_sub2,1
578,0000000772020091420210610,0003433762020091420210610,Marco,0,D241_N5147_Andata_sub1,1
578,0000000772020091420210610,0003433772020091420210610,Marco,0,D278_R5117e_Andata_sub1,1
578,0000000602020091420210610,0003433802020091420210610,Piazzale Orsi Stazione Fs,1,D225_F5256_Ritorno_sub1,1
578,0000000602020091420210610,0003433822020091420210610,Piazzale S.Giorgio Ovest,1,D282_R5120c_Ritorno_sub1,1
578,0000000602020091420210610,0003433832020091420210610,S.Ilario Via Monti,1,D279_R5118d_Ritorno_sub1,1
578,0000000672020091420210610,0003433872020091420210610,Via Benacense Scuole Ex Edili,1,D265_R5105a_Andata_sub1,1
578,0000000822020091420210610,0003433902020091420210610,Marco,0,D241_N5147_Andata_sub1,1
578,0000000822020091420210610,0003433912020091420210610,Marco,0,D241_N5147_Andata_sub1,1
578,0000000592020091420210610,0003433922020091420210610,S.Ilario Via Monti,1,D266_R5106a_Ritorno_sub2,1
580,0000001092020091420210610,0003433942020091420210610,Piazzale S.Giorgio Ovest,0,D478_R5647b_Andata_sub1,1
580,0000000602020091420210610,0003433952020091420210610,Piazzale S.Giorgio Ovest,0,D479_R5647c_Andata_sub2,1
580,0000000592020091420210610,0003433962020091420210610,Baldresca,0,D465_R5625a_Andata_sub1,1
580,0000000592020091420210610,0003433972020091420210610,Baldresca,0,D465_R5625a_Andata_sub1,1
580,0000000592020091420210610,0003433982020091420210610,Baldresca,0,D465_R5625a_Andata_sub1,1
580,0000000592020091420210610,0003433992020091420210610,Baldresca,0,D465_R5625a_Andata_sub1,1
580,0000000592020091420210610,0003434002020091420210610,Baldresca,0,D465_R5625a_Andata_sub1,1
580,0000000592020091420210610,0003434012020091420210610,Piazzale S.Giorgio Ovest,0,D469_R5631a_Andata_PRINCIPALE_sub1,1
580,0000000592020091420210610,0003434022020091420210610,Piazzale S.Giorgio Ovest,0,D469_R5631a_Andata_PRINCIPALE_sub1,1
580,0000000592020091420210610,0003434032020091420210610,Piazzale S.Giorgio Ovest,0,D469_R5631a_Andata_PRINCIPALE_sub1,1
580,0000000592020091420210610,0003434042020091420210610,Piazzale S.Giorgio Ovest,0,D469_R5631a_Andata_PRINCIPALE_sub1,1
580,0000000592020091420210610,0003434052020091420210610,Piazzale S.Giorgio Ovest,0,D469_R5631a_Andata_PRINCIPALE_sub1,1
580,0000000592020091420210610,0003434062020091420210610,Piazzale S.Giorgio Ovest,0,D469_R5631a_Andata_PRINCIPALE_sub1,1
580,0000000592020091420210610,0003434072020091420210610,Piazzale S.Giorgio Ovest,0,D469_R5631a_Andata_PRINCIPALE_sub1,1
580,0000000662020091420210610,0003434082020091420210610,Piazzale S.Giorgio Ovest,0,D469_R5631a_Andata_PRINCIPALE_sub1,1
580,0000000822020091420210610,0003434092020091420210610,Piazzale S.Giorgio Ovest,0,D469_R5631a_Andata_PRINCIPALE_sub1,1
580,0000000592020091420210610,0003434102020091420210610,Costa Capolinea,1,D470_R5632a_Ritorno_PRINCIPALE_sub2,1
580,0000000592020091420210610,0003434112020091420210610,Costa Capolinea,1,D470_R5632a_Ritorno_PRINCIPALE_sub2,1
580,0000000592020091420210610,0003434122020091420210610,Costa Capolinea,1,D470_R5632a_Ritorno_PRINCIPALE_sub2,1
580,0000000592020091420210610,0003434132020091420210610,Costa Capolinea,1,D470_R5632a_Ritorno_PRINCIPALE_sub2,1
580,0000000592020091420210610,0003434142020091420210610,Costa Capolinea,1,D470_R5632a_Ritorno_PRINCIPALE_sub2,1
580,0000000592020091420210610,0003434152020091420210610,Costa Capolinea,1,D470_R5632a_Ritorno_PRINCIPALE_sub2,1
580,0000000592020091420210610,0003434162020091420210610,Costa Capolinea,1,D470_R5632a_Ritorno_PRINCIPALE_sub2,1
580,0000000592020091420210610,0003434172020091420210610,Costa Capolinea,1,D470_R5632a_Ritorno_PRINCIPALE_sub2,1
580,0000000592020091420210610,0003434182020091420210610,Costa Capolinea,1,D464_R5610b_Ritorno_sub2,1
580,0000000592020091420210610,0003434192020091420210610,Costa Capolinea,1,D464_R5610b_Ritorno_sub2,1
580,0000000592020091420210610,0003434202020091420210610,Costa Capolinea,1,D464_R5610b_Ritorno_sub2,1
580,0000000592020091420210610,0003434212020091420210610,Costa Capolinea,1,D464_R5610b_Ritorno_sub2,1
580,0000000592020091420210610,0003434222020091420210610,Costa Capolinea,1,D467_R5628b_Ritorno_sub1,1
580,0000000592020091420210610,0003434272020091420210610,Corso Verona Ospedale,0,D473_R5641b_Andata_(Ospedale)_sub1,1
580,0000000592020091420210610,0003434282020091420210610,Corso Verona Ospedale,0,D473_R5641b_Andata_(Ospedale)_sub1,1
580,0000000592020091420210610,0003434292020091420210610,Corso Verona Ospedale,0,D473_R5641b_Andata_(Ospedale)_sub1,1
580,0000000592020091420210610,0003434302020091420210610,Corso Verona Ospedale,0,D473_R5641b_Andata_(Ospedale)_sub1,1
580,0000000592020091420210610,0003434312020091420210610,Corso Verona Ospedale,0,D473_R5641b_Andata_(Ospedale)_sub1,1
580,0000000592020091420210610,0003434322020091420210610,Corso Verona Ospedale,0,D473_R5641b_Andata_(Ospedale)_sub1,1
580,0000000592020091420210610,0003434332020091420210610,Corso Verona Ospedale,0,D473_R5641b_Andata_(Ospedale)_sub1,1
580,0000000592020091420210610,0003434342020091420210610,Corso Verona Ospedale,0,D473_R5641b_Andata_(Ospedale)_sub1,1
580,0000000592020091420210610,0003434352020091420210610,Corso Verona Ospedale,0,D473_R5641b_Andata_(Ospedale)_sub1,1
580,0000000592020091420210610,0003434362020091420210610,Corso Verona Ospedale,0,D473_R5641b_Andata_(Ospedale)_sub1,1
580,0000000592020091420210610,0003434372020091420210610,Corso Verona Ospedale,0,D473_R5641b_Andata_(Ospedale)_sub1,1
580,0000000592020091420210610,0003434382020091420210610,Corso Verona Ospedale,0,D473_R5641b_Andata_(Ospedale)_sub1,1
580,0000000592020091420210610,0003434392020091420210610,Costa Capolinea,1,D470_R5632a_Ritorno_PRINCIPALE_sub2,1
580,0000000592020091420210610,0003434402020091420210610,Costa Capolinea,1,D474_R5642a_Ritorno_(Ospedale)_sub2,1
580,0000000592020091420210610,0003434412020091420210610,Costa Capolinea,1,D474_R5642a_Ritorno_(Ospedale)_sub2,1
580,0000000592020091420210610,0003434422020091420210610,Costa Capolinea,1,D474_R5642a_Ritorno_(Ospedale)_sub2,1
580,0000000592020091420210610,0003434432020091420210610,Costa Capolinea,1,D474_R5642a_Ritorno_(Ospedale)_sub2,1
580,0000000592020091420210610,0003434442020091420210610,Costa Capolinea,1,D474_R5642a_Ritorno_(Ospedale)_sub2,1
580,0000000592020091420210610,0003434452020091420210610,Costa Capolinea,1,D474_R5642a_Ritorno_(Ospedale)_sub2,1
580,0000000592020091420210610,0003434462020091420210610,Costa Capolinea,1,D474_R5642a_Ritorno_(Ospedale)_sub2,1
580,0000000592020091420210610,0003434472020091420210610,Costa Capolinea,1,D474_R5642a_Ritorno_(Ospedale)_sub2,1
580,0000000592020091420210610,0003434482020091420210610,Costa Capolinea,1,D474_R5642a_Ritorno_(Ospedale)_sub2,1
580,0000000592020091420210610,0003434492020091420210610,Costa Capolinea,1,D474_R5642a_Ritorno_(Ospedale)_sub2,1
580,0000000592020091420210610,0003434502020091420210610,Costa Capolinea,1,D474_R5642a_Ritorno_(Ospedale)_sub2,1
580,0000000592020091420210610,0003434512020091420210610,Costa Capolinea,1,D474_R5642a_Ritorno_(Ospedale)_sub2,1
580,0000000602020091420210610,0003434572020091420210610,Piazzale Orsi Ist. Veronesi,0,D485_R5669a_Andata_sub1,1
580,0000000602020091420210610,0003434602020091420210610,Costa Capolinea,1,D470_R5632a_Ritorno_PRINCIPALE_sub2,1
580,0000000592020091420210610,0003434612020091420210610,Piazzale S.Giorgio Ovest,0,D472_R5635_Andata_sub1,1
580,0000000602020091420210610,0003434632020091420210610,Viale Vittoria Scuole Degasperi,0,D484_R5667_Andata_sub2,1
580,0000000602020091420210610,0003434652020091420210610,Corso Rosmini Posta,0,D125_E5691_sub2,1
580,0000000672020091420210610,0003434662020091420210610,Piazzale Orsi Ist. Veronesi,0,D127_E5693_sub1,1
512,0000000602020091420210610,0003434672020091420210610,Toldi,0,D132_E5795_sub2,2
512,0000000672020091420210610,0003434682020091420210610,Noriglio Mon. Ai Caduti,0,D52_C5718b_sub2,2
580,0000000672020091420210610,0003434692020091420210610,Viale Dei Colli Sc. Alberghiera,1,D250_N5672a_Ritorno_sub1,1
580,0000000672020091420210610,0003434702020091420210610,Viale Dei Colli Sc. Alberghiera,1,D468_R5630a_Ritorno_sub2,1
512,0000000602020091420210610,0003434712020091420210610,Moietto,1,D133_E5796_sub2,2
512,0000000602020091420210610,0003434722020091420210610,Cisterna Capolinea,1,D133_E5796_sub2,2
580,0000000602020091420210610,0003434732020091420210610,Costa Capolinea,1,D468_R5630a_Ritorno_sub2,1
580,0000000602020091420210610,0003434742020091420210610,Viale Vittoria Fucine,0,D475_R5643_Andata_sub2,1
580,0000000602020091420210610,0003434752020091420210610,Viale Vittoria Fucine,0,D475_R5643_Andata_sub2,1
580,0000000672020091420210610,0003434792020091420210610,Piazza Filzi Via Del Porto,0,D475_R5643_Andata_sub2,1
580,0000000672020091420210610,0003434862020091420210610,S.Ilario Via Monti,1,D466_R5626_Ritorno_sub1,1
580,0000000682020091420210610,0003434882020091420210610,Viale Vittoria Fucine,0,D475_R5643_Andata_sub2,1
580,0000000602020091420210610,0003434912020091420210610,S.Ilario Via Monti,1,D466_R5626_Ritorno_sub1,1
580,0000000602020091420210610,0003434922020091420210610,S.Ilario Via Monti,1,D466_R5626_Ritorno_sub1,1
582,0000000592020091420210610,0003434992020091420210610,Mori Via Don Sturzo,0,D308_R5205b_Andata_sub2,1
582,0000000592020091420210610,0003435002020091420210610,Mori Via Don Sturzo,0,D308_R5205b_Andata_sub2,1
582,0000000592020091420210610,0003435012020091420210610,Mori Via Don Sturzo,0,D308_R5205b_Andata_sub2,1
582,0000000662020091420210610,0003435022020091420210610,Mori Via Don Sturzo,0,D308_R5205b_Andata_sub2,1
582,0000000822020091420210610,0003435032020091420210610,Mori Via Don Sturzo,0,D304_R5201a_Andata_sub1,1
582,0000000822020091420210610,0003435042020091420210610,Mori Via Don Sturzo,0,D308_R5205b_Andata_sub2,1
582,0000000822020091420210610,0003435052020091420210610,Mori Via Don Sturzo,0,D308_R5205b_Andata_sub2,1
582,0000000662020091420210610,0003435062020091420210610,Mori Via Don Sturzo,0,D327_R5243_Andata_sub1,1
582,0000000662020091420210610,0003435072020091420210610,Mori Via Don Sturzo,0,D304_R5201a_Andata_sub1,1
582,0000000662020091420210610,0003435082020091420210610,Stazione Fs,0,D319_R5232_Ritorno_sub1,1
582,0000000592020091420210610,0003435112020091420210610,Nomi Piazza Springa,1,D319_R5232_Ritorno_sub2,1
582,0000000592020091420210610,0003435132020091420210610,Nomi Piazza Springa,1,D319_R5232_Ritorno_sub2,1
582,0000000662020091420210610,0003435142020091420210610,Nomi Piazza Springa,1,D319_R5232_Ritorno_sub2,1
582,0000000822020091420210610,0003435152020091420210610,Pomarolo Via Degasperi,1,D320_R5234_Ritorno_sub2,1
582,0000000662020091420210610,0003435162020091420210610,S.Ilario Via Monti,1,D317_R5228_Ritorno_sub2,1
582,0000000662020091420210610,0003435172020091420210610,Pomarolo Via Degasperi,1,D320_R5234_Ritorno_sub2,1
582,0000000662020091420210610,0003435182020091420210610,Nomi Piazza Springa,1,D319_R5232_Ritorno_sub2,1
582,0000000822020091420210610,0003435192020091420210610,Nomi Piazza Springa,1,D319_R5232_Ritorno_sub2,1
582,0000000822020091420210610,0003435202020091420210610,Nomi Piazza Springa,1,D319_R5232_Ritorno_sub2,1
582,0000000592020091420210610,0003435212020091420210610,Mori Via Don Sturzo,0,D327_R5243_Andata_sub1,1
582,0000000662020091420210610,0003435222020091420210610,Mori Via Don Sturzo,0,D308_R5205b_Andata_sub2,1
582,0000000592020091420210610,0003435232020091420210610,Mori Via Don Sturzo,0,D308_R5205b_Andata_sub2,1
582,0000000662020091420210610,0003435242020091420210610,Mori Via Don Sturzo,0,D308_R5205b_Andata_sub2,1
582,0000000592020091420210610,0003435252020091420210610,Mori Via Don Sturzo,0,D308_R5205b_Andata_sub2,1
582,0000000662020091420210610,0003435262020091420210610,Mori Via Don Sturzo,0,D327_R5243_Andata_sub1,1
582,0000000662020091420210610,0003435272020091420210610,Mori Via Don Sturzo,0,D327_R5243_Andata_sub1,1
582,0000000822020091420210610,0003435282020091420210610,Mori Via Don Sturzo,0,D308_R5205b_Andata_sub2,1
582,0000000822020091420210610,0003435292020091420210610,Mori Via Don Sturzo,0,D304_R5201a_Andata_sub1,1
